TripID,MMSI,MeanSOG,VesselName,IMO,CallSign,VesselType,Length,Width,Draft,Cargo,DepTime,ArrTime,DepLat,DepLon,ArrLat,ArrLon,DepCountry,DepCity,ArrCountry,ArrCity,Duration
700,367729610,0.012244897959183671,ZEPHYR,,WDI7530,1019.0,13.41,,,,2017-01-01 00:00:12,2017-01-01 02:30:10,47.25674,-122.43546,47.25673,-122.43545,US,Tacoma,US,Tacoma,0 days 02:29:58
701,367350310,0.004166666666666668,THAT'S AMAZING,,WDE4219,1019.0,12.44,4.6,,,2017-01-01 00:00:58,2017-01-01 02:35:24,48.49849,-122.60854,48.49849,-122.60853,US,Anacortes,US,Anacortes,0 days 02:34:26
702,367622080,0.029166666666666667,BLUE,,WDH4855,1019.0,13.69,,,,2017-01-01 00:00:34,2017-01-01 02:30:32,47.62798,-122.39062,47.62797,-122.39066,US,Seattle,US,Seattle,0 days 02:29:58
703,366985000,0.0,FISHER,IMO9116826,NHMX,1004.0,289.33,32.3,10.9,,2017-01-01 00:04:10,2017-01-01 02:37:07,47.55812,-122.6325,47.55814,-122.63251,US,Bremerton,US,Bremerton,0 days 02:32:57
704,538007072,0.1622641509433962,YOUNGHEUNG,IMO9502934,V7MA7,1004.0,291.97,45.0,18.2,70.0,2017-01-01 00:02:02,2017-01-01 02:46:58,48.40973,-123.42762,48.40742,-123.42595,CA,Colwood,CA,Victoria,0 days 02:44:56
705,367122220,0.01716417910447762,REVOLUTION,IMO9369203,WDD2974,1025.0,23.8,10.36,4.6,52.0,2017-01-01 00:00:06,2017-01-01 02:35:15,37.92113,-122.40878,37.92114,-122.40877,US,North Richmond,US,North Richmond,0 days 02:35:09
706,367453040,0.006000000000000001,PATIENCE,,WDF4538,1001.0,19.11,6.0,,,2017-01-01 00:01:18,2017-01-01 02:43:18,46.16835,-123.91412,46.16836,-123.91414,US,Warrenton,US,Warrenton,0 days 02:42:00
707,316005721,0.062406015037593986,CHARLES H CATES I,IMO8703218,,1025.0,24.39,8.84,3.0,52.0,2017-01-01 00:00:03,2017-01-01 02:37:19,49.30967,-123.10552,49.31089,-123.10688,CA,North Vancouver,CA,North Vancouver,0 days 02:37:16
708,367605150,11.026618705035972,ASTORIA,,WDH3186,1013.0,22.25,,,,2017-01-01 00:00:00,2017-01-01 02:35:08,46.20885,-124.13835,46.22625,-124.12363,US,Long Beach,US,Long Beach,0 days 02:35:08
709,316005922,0.27073170731707297,SWELL,,CFN7045,1013.0,,,,,2017-01-01 00:01:47,2017-01-01 02:41:41,48.42471,-123.37142,48.42474,-123.37139,CA,Victoria,CA,Victoria,0 days 02:39:54
710,366924720,0.0015267175572519086,HAGAR,,WST4714,1005.0,45.93,18.3,,33.0,2017-01-01 00:00:03,2017-01-01 02:38:55,37.79165,-122.29328,37.79134000000001,-122.29306,US,Oakland,US,Oakland,0 days 02:38:52
711,477466400,13.07872340425532,GLOBAL SYMPHONY,IMO9609342,VRNR8,1004.0,179.97,30.0,9.8,,2017-01-01 00:00:00,2017-01-01 02:39:28,46.18854,-123.43083,46.24128,-124.10581,US,Cathlamet,US,Long Beach,0 days 02:39:28
712,367183360,0.9463768115942032,OLYMPIC SCOUT,,WDD7216,1025.0,27.98,8.0,,,2017-01-01 00:00:03,2017-01-01 02:36:41,47.26783,-122.4163,47.29996,-122.45308,US,Tacoma,US,Tacoma,0 days 02:36:38
713,366940150,0.004838709677419355,PILOTBOAT COOS BAY,,WY6046,31.0,15.0,6.0,3.0,31.0,2017-01-01 00:00:01,2017-01-01 02:30:40,43.34652,-124.32056,43.34661,-124.32054,US,Barview,US,Barview,0 days 02:30:39
714,367617840,0.0,BUTTON-DOWN,,WDH4447,1019.0,11.73,,,,2017-01-01 00:00:02,2017-01-01 02:42:05,47.64513,-122.31136,47.64511,-122.31136,US,Seattle,US,Seattle,0 days 02:42:03
715,338210142,3.2055555555555566,WASABI,,,1019.0,14.02,,,,2017-01-01 00:00:25,2017-01-01 00:25:24,37.8588,-122.47555,37.86891,-122.4965,US,Sausalito,US,Marin City,0 days 00:24:59
716,316022594,0.014705882352941175,SPIRIT WIND 1,,,,,,,,2017-01-01 00:04:51,2017-01-01 02:21:11,48.66874,-123.40559,48.66874,-123.40555,CA,North Saanich,CA,North Saanich,0 days 02:16:20
717,565672000,0.02,DARWIN,IMO9230153,9V3942,1004.0,224.95,32.24,13.9,70.0,2017-01-01 00:00:26,2017-01-01 02:33:24,49.3083,-123.11574,49.3083,-123.11571,CA,West End,CA,West End,0 days 02:32:58
718,303945000,0.0,CAPE HUDSON,IMO7704930,KMJN,1004.0,228.51,32.29,10.8,,2017-01-01 00:01:26,2017-01-01 02:37:29,37.77364,-122.38145,37.77365,-122.38145,US,San Francisco,US,San Francisco,0 days 02:36:03
719,367620550,0.0,SEALESTIAL,,WDH4711,1019.0,16.67,,,,2017-01-01 00:04:41,2017-01-01 02:37:38,47.33415,-122.58325,47.33415,-122.58325,US,Gig Harbor,US,Gig Harbor,0 days 02:32:57
720,367416610,0.002173913043478261,JUKE JOINT,,WDE9386,1019.0,18.56,5.5,,,2017-01-01 00:02:17,2017-01-01 02:35:16,37.91297,-122.35358,37.91297,-122.35358,US,Richmond,US,Richmond,0 days 02:32:59
721,367546020,0.4142857142857142,EXCALIBUR,,WDG5375,1019.0,24.57,,,,2017-01-01 00:00:25,2017-01-01 02:31:23,47.66582,-122.39478,47.66568,-122.39493,US,Seattle,US,Seattle,0 days 02:30:58
722,367056452,0.002,NORDIC STAR,IMO7719636,WDC6442,1001.0,32.95,8.84,4.0,,2017-01-01 00:00:36,2017-01-01 02:27:34,47.6664,-122.38888,47.6664,-122.38887,US,Seattle,US,Seattle,0 days 02:26:58
723,372221000,11.723664122137404,NAVIOS APOLLON,IMO9211145,3FFW2,1004.0,189.9,32.26,12.0,70.0,2017-01-01 00:00:03,2017-01-01 02:39:12,37.45653,-123.29862,37.70637,-122.73828,US,Bolinas,US,Bolinas,0 days 02:39:09
724,316011487,0.08000000000000003,,,,,,,,,2017-01-01 00:00:11,2017-01-01 02:25:55,49.31211,-123.08851,49.312,-123.08866,CA,North Vancouver,CA,North Vancouver,0 days 02:25:44
725,316002732,0.0,,,,,,,,,2017-01-01 00:00:49,2017-01-01 02:39:44,47.33487,-122.58708,47.33489,-122.58707,US,Gig Harbor,US,Gig Harbor,0 days 02:38:55
726,367606740,0.0061224489795918356,MAVERICK,,WDH3342,1019.0,11.25,,,,2017-01-01 00:01:33,2017-01-01 02:32:01,47.67835,-122.40731,47.67835,-122.4073,US,Shoreline,US,Shoreline,0 days 02:30:28
727,338204748,0.0,,,,,,,,,2017-01-01 00:01:08,2017-01-01 02:40:07,37.8102,-122.4218,37.81019000000001,-122.4218,US,San Francisco,US,San Francisco,0 days 02:38:59
728,338042854,0.0014492753623188404,,,,,,,,,2017-01-01 00:01:16,2017-01-01 02:38:56,47.64609,-122.32797,47.64611,-122.32798,US,Seattle,US,Seattle,0 days 02:37:40
729,367441530,0.0,TIGER,,WDF3575,1025.0,17.34,5.2,,31.0,2017-01-01 00:00:02,2017-01-01 02:42:32,45.60743,-122.6838,45.60743,-122.68382,US,Vancouver,US,Vancouver,0 days 02:42:30
730,367305920,1.7417910447761191,SANDRA HUGH,IMO9369227,WDD9019,1025.0,23.8,10.4,,52.0,2017-01-01 00:00:00,2017-01-01 02:40:44,37.82199,-122.31167,37.79177,-122.29879,US,Emeryville,US,Oakland,0 days 02:40:44
731,338085239,0.011538461538461536,,,,,,,,,2017-01-01 00:01:28,2017-01-01 02:37:27,46.19026,-123.85663,46.19027,-123.85663,US,Astoria,US,Astoria,0 days 02:35:59
732,367562360,0.0,,,,,,,,,2017-01-01 00:01:50,2017-01-01 02:43:47,47.56875,-122.19142,47.56878,-122.19142,US,Newport,US,Newport,0 days 02:41:57
733,353802000,0.15490196078431373,,,,,,,,,2017-01-01 00:02:21,2017-01-01 02:37:21,46.21083,-123.77525,46.21064000000001,-123.77589,US,Astoria,US,Astoria,0 days 02:35:00
734,367192350,0.0,,,,,,,,,2017-01-01 00:02:39,2017-01-01 02:41:33,48.75538,-122.50433,48.75539000000001,-122.50435,US,Bellingham,US,Bellingham,0 days 02:38:54
735,338157873,0.128125,KIND OF BLUE,,,1019.0,12.56,,,,2017-01-01 00:00:27,2017-01-01 01:28:27,37.86162,-122.48225,37.86117,-122.48297,US,Sausalito,US,Sausalito,0 days 01:28:00
736,338142177,0.01818181818181818,PLANE 2 SEA II,,,1019.0,13.41,,,,2017-01-01 00:01:19,2017-01-01 02:34:28,47.24492,-122.43187,47.24492,-122.43187,US,Tacoma,US,Tacoma,0 days 02:33:09
737,366864140,0.0,NAIAD,,WAGB,1012.0,17.07,4.9,,,2017-01-01 00:00:16,2017-01-01 02:36:17,37.9249,-122.37375,37.92491,-122.37373999999998,US,Richmond,US,Richmond,0 days 02:36:01
738,316001251,15.845070422535207,QUEEN OF COWICHAN,IMO7411143,CZ4990,1012.0,139.29,27.08,5.5,,2017-01-01 00:00:01,2017-01-01 02:42:43,49.27505,-123.57232,49.22347,-123.8967,CA,Gibsons,CA,Nanaimo,0 days 02:42:42
739,338192032,0.008333333333333333,,,,,,,,,2017-01-01 00:02:45,2017-01-01 02:38:44,47.67331,-122.2088,47.6733,-122.20881,US,Kirkland,US,Kirkland,0 days 02:35:59
740,338167269,0.01914893617021276,,,,,,,,,2017-01-01 00:02:51,2017-01-01 02:29:50,37.85963,-122.47923,37.85965,-122.47918,US,Sausalito,US,Sausalito,0 days 02:26:59
741,367467450,0.041666666666666664,SWIFTCURRENT,,WDF5809,1019.0,14.36,4.5,,,2017-01-01 00:01:47,2017-01-01 02:00:06,49.29171,-122.88665,49.2919,-122.88636,CA,Port Moody,CA,Port Moody,0 days 01:58:19
742,338180703,0.0,CORPS OF DISCOVERY,,,1019.0,9.6,,,,2017-01-01 00:01:34,2017-01-01 00:49:31,47.69914,-122.53182,47.69924,-122.53163,US,Suquamish,US,Suquamish,0 days 00:47:57
743,367516360,0.05000000000000002,LUCKY PENNIES,,WDG2510,1019.0,10.06,,,,2017-01-01 00:02:04,2017-01-01 02:38:03,47.33124,-122.57973,47.33123,-122.57975,US,Gig Harbor,US,Gig Harbor,0 days 02:35:59
744,366970430,0.0,TRIUMPH II,,WY6769,1012.0,18.65,,,,2017-01-01 00:02:32,2017-01-01 02:38:30,46.19678,-123.80321,46.19677,-123.80324,US,Astoria,US,Astoria,0 days 02:35:58
745,367487130,0.0020408163265306124,ENCHANTMENT,,WDF7692,1019.0,14.33,,,,2017-01-01 00:02:11,2017-01-01 02:38:37,47.63025,-122.34021,47.63025,-122.34017,US,Seattle,US,Seattle,0 days 02:36:26
746,367500650,0.002,COUGAR,,WDF8988,1025.0,17.77,5.1,,,2017-01-01 00:00:01,2017-01-01 02:29:58,45.60758,-122.68374,45.60758,-122.68371,US,Vancouver,US,Vancouver,0 days 02:29:57
747,367611240,0.006000000000000001,ALLIE MARIE,,WDH3818,1019.0,12.16,,,,2017-01-01 00:01:20,2017-01-01 02:31:17,47.62876,-122.39579,47.62877,-122.39579,US,Seattle,US,Seattle,0 days 02:29:57
748,367703410,0.0,SPIRIT BEAR,,WDI4919,1019.0,13.26,,,,2017-01-01 00:01:33,2017-01-01 02:40:30,47.62905,-122.39121000000002,47.62906,-122.3912,US,Seattle,US,Seattle,0 days 02:38:57
749,316011603,0.0015151515151515152,FRASER NAVIGATOR,IMO7406643,CFH8165,1025.0,21.34,7.88,1.4,,2017-01-01 00:00:00,2017-01-01 02:46:37,49.20327,-123.06403,49.2033,-123.06402,CA,Vancouver,CA,Vancouver,0 days 02:46:37
750,503012230,0.047727272727272736,SAVANAH J,,,,,,,,2017-01-01 00:02:21,2017-01-01 02:35:18,36.60377,-121.89215,36.60377,-121.89216,US,Monterey,US,Monterey,0 days 02:32:57
751,367343760,0.0,KITTIWAKE,,WBU8148,1001.0,12.74,3.4,,,2017-01-01 00:00:31,2017-01-01 02:45:29,47.65684,-122.3809,47.65682,-122.38091,US,Seattle,US,Seattle,0 days 02:44:58
752,311353000,0.0,WESTWOOD COLUMBIA,IMO9226047,C6SI4,1004.0,199.9,31.01,12.5,,2017-01-01 00:00:20,2017-01-01 02:42:20,46.1266,-122.98463999999998,46.12661,-122.98463,US,West Longview,US,West Longview,0 days 02:42:00
753,316027733,0.0,VFPA4,,CFK5368,,13.1,3.88,1.8,,2017-01-01 00:01:24,2017-01-01 02:41:40,49.28637,-123.10066,49.28627,-123.10069,CA,West End,CA,West End,0 days 02:40:16
754,338227898,0.011627906976744186,GOSIA,,,1019.0,,,,,2017-01-01 00:01:13,2017-01-01 02:31:12,38.02675,-121.47631,38.02676,-121.47631,US,Country Club,US,Country Club,0 days 02:29:59
755,338145665,0.02800000000000001,TOMKAT,,,1019.0,15.12,,,,2017-01-01 00:01:32,2017-01-01 02:43:30,47.54016,-122.64696,47.54009,-122.64701,US,Port Orchard,US,Port Orchard,0 days 02:41:58
756,366062000,0.0014388489208633096,NORTHERN HAWK,IMO8030489,KUCE,1001.0,104.06,15.85,6.1,30.0,2017-01-01 00:00:04,2017-01-01 02:42:31,47.63577,-122.32938,47.63576,-122.3294,US,Seattle,US,Seattle,0 days 02:42:27
757,367755070,0.001851851851851852,CRUZEIRO DO SUL,,WDJ2082,1019.0,,,,,2017-01-01 00:01:18,2017-01-01 02:40:13,48.51975,-122.62121,48.51973,-122.62116,US,Anacortes,US,Anacortes,0 days 02:38:55
758,319421000,0.0,ATTESSA,IMO1006099,ZCRH2,1019.0,68.58,11.29,3.2,37.0,2017-01-01 00:05:26,2017-01-01 02:36:30,49.30908,-123.08165,49.30908,-123.08164,CA,North Vancouver,CA,North Vancouver,0 days 02:31:04
759,338186869,0.09772727272727276,COPACETIC,,,1019.0,17.77,,,,2017-01-01 00:03:17,2017-01-01 02:39:15,47.24856,-122.43213,47.24856,-122.43212,US,Tacoma,US,Tacoma,0 days 02:35:58
760,316009863,0.0,ISLAND SENTINEL,,VG9963,1011.0,14.72,4.28,1.5,,2017-01-01 00:00:49,2017-01-01 02:45:45,48.43195,-123.37651,48.43193,-123.37652,CA,Victoria,CA,Victoria,0 days 02:44:56
761,367689510,0.00625,SKUKUM ATS,,WDI3552,1018.0,15.42,,,,2017-01-01 00:02:23,2017-01-01 02:35:26,45.60933,-122.66876,45.60933,-122.66874,US,Vancouver,US,Vancouver,0 days 02:33:03
762,316005444,0.0,VIKING SUNRISE,,CZ3319,1001.0,20.88,6.1,2.6,,2017-01-01 00:02:24,2017-01-01 02:38:22,49.11982,-123.16816,49.11982,-123.16817,CA,Richmond,CA,Richmond,0 days 02:35:58
763,367583350,0.0,,,,,,,,,2017-01-01 00:00:04,2017-01-01 02:39:05,37.78365,-122.26643,37.78365,-122.26644,US,Oakland,US,Oakland,0 days 02:39:01
764,366934310,0.0,,,,,,,,,2017-01-01 00:03:30,2017-01-01 02:33:27,47.63166,-122.3793,47.63165,-122.3793,US,Seattle,US,Seattle,0 days 02:29:57
765,316009842,0.039682539682539666,SMIT TYEE,,VG9196,52.0,12.04,5.91,0.7,52.0,2017-01-01 00:00:04,2017-01-01 02:41:41,49.2034,-123.06409,49.20331,-123.06412,CA,Vancouver,CA,Vancouver,0 days 02:41:37
766,357961000,13.435000000000004,BRAVERY ACE,IMO9207120,3FYP9,1004.0,189.45,32.2,9.6,70.0,2017-01-01 00:00:00,2017-01-01 02:41:01,37.90577,-122.36265,37.52407,-122.72477,US,Richmond,US,Montara,0 days 02:41:01
767,367438910,0.0,MYSTIC,,WDF3354,1019.0,12.34,4.1,,,2017-01-01 00:02:14,2017-01-01 02:44:10,47.65991,-122.38356,47.65991,-122.38358,US,Seattle,US,Seattle,0 days 02:41:56
768,366577000,0.0,R M THORSTENSON,IMO7710745,KGCJ,1002.0,90.07,13.72,6.7,30.0,2017-01-01 00:00:06,2017-01-01 02:43:17,47.64615,-122.33966,47.64617,-122.33969,US,Seattle,US,Seattle,0 days 02:43:11
769,316011649,0.9266666666666667,BURRARD BEAVER,IMO7530054,CZ8236,1012.0,34.29,12.65,2.0,60.0,2017-01-01 00:00:26,2017-01-01 02:43:44,49.31081,-123.08473,49.30447,-123.09485,CA,North Vancouver,CA,North Vancouver,0 days 02:43:18
770,477325600,0.08723404255319152,SHAO SHAN 6,IMO9500314,VRKP2,1004.0,225.0,32.26,14.2,70.0,2017-01-01 00:00:01,2017-01-01 02:35:57,49.30028,-123.07255,49.30077,-123.07249,CA,North Vancouver,CA,North Vancouver,0 days 02:35:56
771,316030053,0.016666666666666666,WATERFRONT I,,,,13.49,4.5,1.9,,2017-01-01 00:00:35,2017-01-01 01:51:32,49.27253,-123.13192,49.27252,-123.13193,CA,West End,CA,West End,0 days 01:50:57
772,338162517,0.0,OCEAN'S 11,,,1019.0,18.23,,,,2017-01-01 00:01:13,2017-01-01 02:43:13,47.63008,-122.33221,47.63011,-122.3322,US,Seattle,US,Seattle,0 days 02:42:00
773,316115000,0.0,CCGS VECTOR,IMO6717760,CGBW,1018.0,39.63,9.66,3.0,,2017-01-01 00:01:51,2017-01-01 02:37:49,49.30124,-123.02271,49.30125,-123.02271,CA,North Vancouver,CA,North Vancouver,0 days 02:35:58
774,367161930,0.2769230769230768,PACIFIC CONQUEST,,WDD5675,1001.0,15.15,6.5,,,2017-01-01 00:02:05,2017-01-01 02:36:58,46.16621,-123.91767,46.16622,-123.91763,US,Warrenton,US,Warrenton,0 days 02:34:53
775,366950140,0.019402985074626868,SHELLFISH,IMO7308774,WDI4328,1001.0,25.64,7.93,,30.0,2017-01-01 00:00:02,2017-01-01 02:43:23,41.74772,-124.18469,41.74773,-124.18472,US,Crescent City,US,Crescent City,0 days 02:43:21
776,316009219,5.002877697841726,ISLAND SCOUT,IMO8967450,CFG7527,1025.0,23.92,7.54,3.4,52.0,2017-01-01 00:00:06,2017-01-01 02:39:51,49.3026,-123.28567,49.29117,-122.97368,CA,Bowen Island,CA,Burnaby,0 days 02:39:45
777,367098550,0.0006993006993006992,HEIDI L BRUSCO,IMO8628195,WDC9175,1025.0,35.79,9.45,3.1,,2017-01-01 00:01:20,2017-01-01 02:44:33,46.20148,-123.38745,46.20152,-123.38749,US,Cathlamet,US,Cathlamet,0 days 02:43:13
778,367119980,0.010294117647058823,LAUREN L KAPP,,WDD2792,1001.0,21.95,,,30.0,2017-01-01 00:00:00,2017-01-01 02:37:18,48.75569,-122.50298,48.75569,-122.50299,US,Bellingham,US,Bellingham,0 days 02:37:18
779,316011116,0.002941176470588236,HMCS RENARD,,CGAS,1018.0,,,,35.0,2017-01-01 00:00:02,2017-01-01 02:43:41,48.43217,-123.43083,48.43217,-123.43083,CA,Colwood,CA,Colwood,0 days 02:43:39
780,367666840,0.015384615384615384,SICK DAY,,WDH9320,1019.0,13.38,,,,2017-01-01 00:01:20,2017-01-01 02:34:19,47.62881,-122.3912,47.6288,-122.39124,US,Seattle,US,Seattle,0 days 02:32:59
781,367047090,4.258974358974362,HURRICANE,,WDC5830,1025.0,31.55,9.8,,,2017-01-01 00:00:11,2017-01-01 02:43:26,46.19561,-123.42774,46.14807,-123.27556,US,Cathlamet,US,Clatskanie,0 days 02:43:15
782,366648910,1.9678832116788323,STRAIT ARROW,,WDH7298,1012.0,19.51,4.8,,,2017-01-01 00:01:22,2017-01-01 02:41:49,48.51725,-122.57078,48.5111,-122.60856,US,Anacortes,US,Anacortes,0 days 02:40:27
783,316009841,0.0015267175572519086,ACE,,,1025.0,10.49,5.49,0.5,52.0,2017-01-01 00:00:08,2017-01-01 02:33:16,48.41474,-123.38552,48.41472,-123.38553,CA,Victoria,CA,Victoria,0 days 02:33:08
784,366764740,0.05839416058394153,CHIEF,IMO9188582,WCZ2047,1025.0,31.39,10.97,,52.0,2017-01-01 00:00:08,2017-01-01 02:35:27,47.2548,-122.43279,47.25482,-122.43279,US,Tacoma,US,Tacoma,0 days 02:35:19
785,367642290,0.011111111111111113,FERAL,,WDH6856,,,,,,2017-01-01 00:02:27,2017-01-01 02:23:27,37.91358,-122.35021,37.91364,-122.3502,US,Richmond,US,Richmond,0 days 02:21:00
786,367530220,0.003053435114503817,ST JOSEPH,,WDG3842,,20.12,,,,2017-01-01 00:01:19,2017-01-01 02:35:58,47.65726,-122.37947,47.65728,-122.3795,US,Seattle,US,Seattle,0 days 02:34:39
787,366773110,7.082300884955756,WSF KLAHOWYA,IMO8836209,WK7107,1012.0,90.43,22.28,5.6,,2017-01-01 00:00:06,2017-01-01 02:33:42,48.58521,-122.90941,48.59709,-122.94343,US,Friday Harbor,US,Friday Harbor,0 days 02:33:36
788,338135376,0.0,BRANWYN,,,1019.0,18.44,,,,2017-01-01 00:02:21,2017-01-01 02:35:18,47.6797,-122.41007,47.67975,-122.41005,US,Shoreline,US,Shoreline,0 days 02:32:57
789,477874000,0.05208333333333332,HAPPY CLIPPER,IMO9218521,VRWX9,1004.0,225.0,32.26,13.9,70.0,2017-01-01 00:01:06,2017-01-01 02:41:38,46.23567,-123.73,46.235,-123.7295,US,Astoria,US,Astoria,0 days 02:40:32
790,367486660,0.0,SATISFACTION,,WDF7649,1019.0,14.63,4.7,,,2017-01-01 00:01:51,2017-01-01 02:43:50,47.65441,-122.20655,47.6544,-122.20656,US,Yarrow Point,US,Yarrow Point,0 days 02:41:59
791,303902000,0.003846153846153847,CG HEALY,IMO9083380,NEPP,1018.0,128.02,24.99,8.5,,2017-01-01 00:00:51,2017-01-01 02:39:28,47.59004,-122.34166,47.59004,-122.34163999999998,US,Seattle,US,Seattle,0 days 02:38:37
792,367697710,0.15999999999999998,JUST ONE,,WDI4344,1019.0,13.53,,,,2017-01-01 00:00:18,2017-01-01 02:03:16,47.99849,-122.21959,47.9984,-122.21952,US,Everett,US,Everett,0 days 02:02:58
793,366709770,10.956028368794328,WSF CHELAN,IMO7808140,WCX7878,1012.0,100.13,23.98,5.2,,2017-01-01 00:00:09,2017-01-01 02:37:24,47.60197,-122.34008,47.60199,-122.34013,US,Seattle,US,Seattle,0 days 02:37:15
794,367021260,0.16666666666666666,WIND WITCH,,WDC4231,1019.0,12.01,3.8,,,2017-01-01 00:00:19,2017-01-01 00:06:20,37.86779,-122.43735,37.86779,-122.43734,US,Tiburon,US,Tiburon,0 days 00:06:01
795,367497210,0.023809523809523808,THE LIMIT,,WDF8660,1019.0,10.88,,,,2017-01-01 00:00:37,2017-01-01 02:39:57,47.64482,-122.31099,47.6449,-122.31103,US,Seattle,US,Seattle,0 days 02:39:20
796,338205065,0.09411764705882354,,,,,,,,,2017-01-01 00:01:05,2017-01-01 02:37:04,48.5184,-122.62316,48.51842,-122.62322,US,Anacortes,US,Anacortes,0 days 02:35:59
797,367691650,0.003703703703703704,CELTIC CRANE,,WDI3763,,,,,,2017-01-01 00:01:04,2017-01-01 02:43:04,38.10423,-122.26696,38.10426,-122.26688,US,Vallejo,US,Vallejo,0 days 02:42:00
798,338086647,0.05681818181818184,,,,,,,,,2017-01-01 00:01:07,2017-01-01 02:40:05,48.49719,-122.59987,48.49715,-122.59977,US,Anacortes,US,Anacortes,0 days 02:38:58
799,338085237,0.034693877551020415,,,,,,,,,2017-01-01 00:01:15,2017-01-01 02:34:17,46.08902,-122.92839,46.08903,-122.92838,US,Rainier,US,Rainier,0 days 02:33:02
800,356188000,0.0,,,,,,,,,2017-01-01 00:02:18,2017-01-01 02:38:23,45.63351,-122.70094,45.63353,-122.70098,US,Vancouver,US,Vancouver,0 days 02:36:05
801,367086640,0.0,,,,,,,,,2017-01-01 00:02:20,2017-01-01 02:38:19,47.657,-122.36977,47.657,-122.36976,US,Seattle,US,Seattle,0 days 02:35:59
802,367691350,0.001960784313725489,,,,,,,,,2017-01-01 00:02:22,2017-01-01 02:38:22,47.62849,-122.3332,47.62848,-122.3332,US,Seattle,US,Seattle,0 days 02:36:00
803,351783000,0.04423076923076925,,,,,,,,,2017-01-01 00:02:32,2017-01-01 02:38:32,45.71209,-122.76472,45.71218,-122.76489,US,Felida,US,Felida,0 days 02:36:00
804,316003657,0.004347826086956522,SEASPAN FOAM,,,1025.0,17.68,6.1,2.4,,2017-01-01 00:02:43,2017-01-01 02:26:41,48.41475,-123.3859,48.41475,-123.38588,CA,Victoria,CA,Victoria,0 days 02:23:58
805,366842490,0.10697674418604652,,,,,,,,,2017-01-01 00:02:54,2017-01-01 02:44:54,43.34573,-124.32127,43.34568,-124.32128,US,Barview,US,Barview,0 days 02:42:00
806,316014214,0.002173913043478261,STAR WARS II,IMO5079238,CYJY,1001.0,22.65,6.43,2.9,,2017-01-01 00:00:34,2017-01-01 02:33:31,49.29984,-123.02169,49.29983,-123.02165,CA,North Vancouver,CA,North Vancouver,0 days 02:32:57
807,366894320,0.0,IRONIC,,WDB4063,1001.0,8.81,3.7,,,2017-01-01 00:01:06,2017-01-01 02:43:01,48.51176,-122.60777,48.51176,-122.60775,US,Anacortes,US,Anacortes,0 days 02:41:55
808,366759130,7.661702127659571,WSF PUYALLUP,IMO9137363,WCY7938,1012.0,138.0,27.0,5.3,,2017-01-01 00:00:01,2017-01-01 02:42:48,47.6022,-122.44559,47.60744,-122.46445,US,Bainbridge Island,US,Bainbridge Island,0 days 02:42:47
809,303556000,0.02846715328467155,MARITIME INSTRUCTOR,,WDE6912,1022.0,23.5,5.3,,69.0,2017-01-01 00:00:08,2017-01-01 02:33:47,47.66047,-122.37509,47.66049,-122.37511,US,Seattle,US,Seattle,0 days 02:33:39
810,338287000,0.0,SCANDIA,,WSP4876,1001.0,17.68,5.5,,,2017-01-01 00:01:28,2017-01-01 02:43:27,40.80783,-124.16476000000002,40.80773,-124.16479,US,Eureka,US,Eureka,0 days 02:41:59
811,316028554,7.382442748091599,BURRARD OTTER II,IMO9688180,CFN6722,1012.0,34.29,12.64,2.0,,2017-01-01 00:00:01,2017-01-01 02:37:10,49.28679,-123.10917,49.30166,-123.09749,CA,West End,CA,North Vancouver,0 days 02:37:09
812,316003481,0.0,OCEAN PARK,,VD4400,,13.23,4.42,1.8,,2017-01-01 00:02:33,2017-01-01 02:35:29,48.37235,-123.70623,48.37235,-123.70627,CA,Sooke,CA,Sooke,0 days 02:32:56
813,316001249,0.0,QUEEN OF COQUITLAM,IMO7411155,CZ8058,1012.0,139.35,27.13,5.3,,2017-01-01 00:01:01,2017-01-01 02:33:58,49.19387,-123.95466,49.19387,-123.95466,CA,Nanaimo,CA,Nanaimo,0 days 02:32:57
814,367741120,0.0,A J,IMO8890310,WDI8684,1025.0,29.25,9.11,,,2017-01-01 00:00:00,2017-01-01 02:39:18,47.27655,-122.39145,47.27655,-122.39147,US,Fife Heights,US,Fife Heights,0 days 02:39:18
815,316003982,0.8229629629629627,KAYMAR,IMO7397737,CZ3627,1025.0,20.21,7.62,3.1,52.0,2017-01-01 00:00:02,2017-01-01 02:43:32,49.29803,-123.02922,49.2887,-123.07056,CA,North Vancouver,CA,North Vancouver,0 days 02:43:30
816,367687650,0.0,MORPHEUS,,WDI3373,,8.84,,,,2017-01-01 00:01:35,2017-01-01 02:28:33,48.11764,-122.75132,48.11763,-122.75132,US,Port Townsend,US,Port Townsend,0 days 02:26:58
817,316001257,16.110924369747902,QUEEN OF OAK BAY,IMO7902283,VG8234,1012.0,139.35,27.59,5.5,,2017-01-01 00:00:02,2017-01-01 02:37:36,49.29065,-123.61549,49.32553,-123.36433,CA,Gibsons,CA,Bowen Island,0 days 02:37:34
818,367597330,0.03055555555555555,ADAGIO,,WDH2414,1019.0,14.05,,,,2017-01-01 00:02:42,2017-01-01 02:33:40,48.38035,-122.51327,48.38035,-122.51326,US,Oak Harbor,US,Oak Harbor,0 days 02:30:58
